so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
AT-hook DNA-binding motif-containing protein 1	AHDC1	Q5TGY3	1.224780147080962	0	0.1730355	1.378324292552342	1494
COP9 signalosome complex subunit 2	COPS2	P61201	1.224765520310472	0	0.18786989	1.412864093767031	977
Mitochondrial import receptor subunit TOM20 homolog	TOMM20	Q15388	1.222429651611048	0	0.13896339	1.288176304020158	1377
Chromatin target of PRMT1 protein	CHTOP	Q9Y3Y2	1.22143123071727	0	0.15324412	0.7542867105199947	2384
Nicastrin	NCSTN	Q92542	1.220788016435327	0	0.18517064	1.402849382149214	1765
Coiled-coil domain-containing protein 137	CCDC137	Q6PK04	1.219851461285673	0	0.1358487	1.277131402148725	1536
Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase	FASN	P49327	1.21937502086168	0	0.38263267	1.743706323644712	837
Krueppel-like factor 4	KLF4	O43474	1.218041452885817	0	0.18371066	0.7158971292830845	133
RNA-binding protein 12	RBM12	Q9NTZ6	1.216848948506042	0	0.21612877	0.6822812555705723	2164
Protein jagunal homolog 1	JAGN1	Q8N5M9	1.213811546975677	0	0.24369435	1.516406994829885	2851
Peroxisomal acyl-coenzyme A oxidase 1	ACOX1	Q15067	1.210753142497166	0	0.18043013	0.7234362647774341	1360
Fatty acid-binding protein, heart	FABP3	P05413	1.210354647060361	0	0.20384291	1.43360765072726	2460
U3 small nucleolar RNA-associated protein 18 homolog	UTP18	Q9Y5J1	1.206606873164011	0	0.12672888	1.239263060625192	2403
Acyl-CoA-binding protein	DBI	P07108	1.205559625841985	0	0.12787063	0.8053398124164772	373
Heat shock 70 kDa protein 4	HSPA4	P34932	1.205100335431677	0	0.22543381	0.6791869319942618	703
Vacuolar protein sorting-associated protein 51 homolog	VPS51	Q9UID3	1.202641971284304	0	0.18706186	1.389559108014493	2976
Bystin	BYSL	Q13895	1.201782442939964	0	0.32474244	1.639574531418992	1284
H/ACA ribonucleoprotein complex non-core subunit NAF1	NAF1	Q96HR8	1.200258968686969	0	0.16225241	0.7523886030678361	1869
DNA damage-binding protein 1	DDB1	Q16531	1.19772946308785	0	0.16984861	1.345172761457718	1417
Vacuolar-sorting protein SNF8	SNF8	Q96H20	1.197076574973005	0	0.23116498	1.475290060740426	1864
Zinc finger protein 609	ZNF609	O15014	1.197000617915132	0	0.19830564	0.7098884734162083	81
40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1	RPS26;RPS26P11	P62854;Q5JNZ5	1.191654442400313	0	0.33415726	1.642172119588656	1040
CTP synthase 1	CTPS1	P17812	1.190424807407856	0	0.25348192	1.509815019307731	532
tRNA 2-phosphotransferase 1	TRPT1	Q86TN4	1.19042447986182	0	0.12080678	0.8278746157717651	2835
Guanine nucleotide-binding protein-like 3-like protein	GNL3L	Q9NVN8	1.190342936860272	0	0.28527874	1.564403135951001	2178
Synemin	SYNM	O15061	1.188889832941006	0	0.23057958	0.6822107072946506	87
WASH complex subunit 7	KIAA1033	Q2M389	1.186448450371492	0	0.13170634	1.236322498796963	2795
Exosome complex component RRP43	EXOSC8	Q96B26	1.185931739226008	0	0.12732439	1.223355162017359	1832
Protein FAM83D	FAM83D	Q9H4H8	1.184692294433917	0	0.17321491	1.340970581769879	2072
Cell cycle control protein 50A	TMEM30A	Q9NV96	1.184565184122157	0	0.19504383	0.7196177070255763	2954
Zinc finger protein 106	ZNF106	Q9H2Y7	1.183758791234888	0	0.29152164	1.567461022576891	2544
Transmembrane prolyl 4-hydroxylase	P4HTM	Q9NXG6	1.182979696630193	0	0.16834898	1.327940191814874	2192
Transcription factor E2F7	E2F7	Q96AV8	1.181812774668945	0	0.2269817	1.451760634078269	1829
Acetyl-CoA acetyltransferase, cytosolic	ACAT2	Q9BWD1	1.180505619874232	0	0.20188904	1.400185856972329	2003
Transmembrane protein 33	TMEM33	P57088	1.18033199162983	0	0.19047752	1.37570938744481	951
Farnesyl pyrophosphate synthase	FDPS	P14324	1.177829704842241	0	0.16919778	1.325213120284868	491
39S ribosomal protein L39, mitochondrial	MRPL39	Q9NYK5	1.177752852821122	0	0.20453209	1.402999314966313	2963
Exosome complex component RRP40	EXOSC3	Q9NQT5	1.175247554168294	0	0.23704636	1.46416773682501	2140
Proteasome subunit alpha type-7;Proteasome subunit alpha type-7-like	PSMA7;PSMA8	O14818;Q8TAA3	1.174220058519444	0	0.22480249	1.439952434054315	70
Peptidyl-prolyl cis-trans isomerase-like 2	PPIL2	Q13356	1.174081593889028	0	0.15290967	1.282106889059831	1247
Lysosomal acid phosphatase	ACP2	P11117	1.173063938610818	0	0.25121635	1.487729085881593	448
Lamin-B2	LMNB2	Q03252	1.172489861433295	0	0.18635507	0.7356895076719527	1146
E3 SUMO-protein ligase PIAS1	PIAS1	O75925;O75928	1.171628217671234	0	0.13597649	1.235497487855667	241
MKI67 FHA domain-interacting nucleolar phosphoprotein	NIFK	Q9BYG3	1.171486733872587	0	0.19254483	1.371750997805995	2020
Testisin	PRSS21	Q9Y6M0	1.17131488119562	0	0.15890364	1.294548241485385	2428
Eukaryotic translation initiation factor 3 subunit G	EIF3G	O75821	1.17091332238879	0	0.23122276	1.448885834805072	235
Endophilin-B1	SH3GLB1	Q9Y371	1.170524279214479	0	0.18522204	1.354928727486118	2368
60S ribosomal protein L17	RPL17	P18621	1.170080357860936	0	0.36683878	1.663884851957043	548
Adenylate kinase 2, mitochondrial;Adenylate kinase 2, mitochondrial, N-terminally processed	AK2	P54819	1.170071401961849	0	0.22303431	1.432408600950694	925
Kinesin-1 heavy chain;Kinesin heavy chain isoform 5C;Kinesin heavy chain isoform 5A	KIF5B;KIF5C;KIF5A	P33176;O60282;Q12840	1.16976393767526	0	0.23848519	1.461272633907498	2483
Putative HLA class I histocompatibility antigen, alpha chain H	HLA-H	P01893	1.165857120977664	0	0.27028373	0.6608171174971981	2639
UPF0160 protein MYG1, mitochondrial	C12orf10	Q9HB07	1.164416316260866	0	0.2255422	0.6985115565030586	2109
Probable ATP-dependent RNA helicase DDX27	DDX27	Q96GQ7	1.163675238965208	0	0.38872564	1.685665663689512	1863
Transmembrane emp24 domain-containing protein 1	TMED1	Q13445	1.163362049831042	0	0.15997684	0.7751679635021286	1258
Lipoprotein lipase	LPL	P06858	1.162786848644402	0	0.3932851	1.69055193510809	370
Single-stranded DNA-binding protein 4	SSBP4	Q9BWG4	1.160780072944775	0	0.33296907	1.605679516542963	2915
PDZ and LIM domain protein 7	PDLIM7	Q9NR12	1.160073229235094	0	0.28544134	1.532184576776447	2143
Tyrosine-protein kinase BAZ1B	BAZ1B	Q9UIG0	1.159532083683851	0	0.24449214	1.461851716289803	2273
Arginine--tRNA ligase, cytoplasmic	RARS	P54136	1.159077148638481	0	0.2848289	1.530137404205157	918
High affinity cationic amino acid transporter 1	SLC7A1	P30825	1.158278936387623	0	0.25855273	1.485375898304752	668
Proteasome subunit alpha type-4	PSMA4	P25789	1.15644691358459	0	0.2797462	1.51909399915857	612
Xylosyltransferase 2	XYLT2	Q9H1B5	1.153692224439903	0	0.18186961	1.331869163454297	2051
Antigen KI-67	MKI67	P46013	1.151356836644633	0	0.22482912	1.417363078097625	797
Paxillin	PXN	P49023	1.14658832184695	0	0.19254357	1.348277399296109	833
Metastasis-associated protein MTA2	MTA2	O94776	1.145703534240688	0	0.35966513	1.626309536736604	250
Protein FAM134C	FAM134C	Q86VR2	1.144756547506248	0	0.23392814	0.7003563143232231	2838
Very-long-chain enoyl-CoA reductase	TECR	Q9NZ01	1.144744500278865	0	0.3150593	1.561721047434667	2207
Immunoglobulin superfamily member 8	IGSF8	Q969P0	1.142577158959378	0	0.21160442	1.383288335634025	2878
Enhancer of mRNA-decapping protein 4	EDC4	Q6P2E9	1.142297133659595	0	0.26521525	1.480306174425309	1523
Origin recognition complex subunit 3	ORC3	Q9UBD5	1.139631181418563	0	0.32726404	0.6352826476226389	2966
PDZ domain-containing protein GIPC1	GIPC1	O14908	1.138210166052316	0	0.38921887	1.656805288266461	2582
Small ubiquitin-related modifier 1;Small ubiquitin-related modifier	SUMO1	P63165;G2XKQ0	1.138009886251268	0	0.17590985	1.304321975158861	19
Conserved oligomeric Golgi complex subunit 3	COG3	Q96JB2	1.136401566071411	0	0.16947079	1.28832486373065	2885
Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide-associated complex subunit alpha	NACA	E9PAV3;Q13765;Q9BZK3	1.135761110752352	0	0.28181723	1.500796817737537	17
3-ketoacyl-CoA thiolase, peroxisomal	ACAA1	P09110	1.135254786539342	0	0.28210983	1.500738924022569	412
HBS1-like protein	HBS1L	Q9Y450	1.13112351091922	0	0.22731276	1.402253651009591	2999
Beta-actin-like protein 2	ACTBL2	Q562R1	1.129854423606792	0	0.2138471	1.375501546185081	1464
Kin of IRRE-like protein 1	KIRREL	Q96J84	1.129173300079646	0	0.20710562	1.361658770682598	1877
Helicase-like transcription factor	HLTF	Q14527	1.127975056237631	0	0.18109801	1.306664503198097	1313
MKL/myocardin-like protein 1	MKL1	Q969V6	1.127955909007117	0	0.32014662	1.551114115977871	1819
Roquin-1	RC3H1	Q5TC82	1.12792638778086	0	0.22463875	0.7172703777659265	1493
SHC-transforming protein 1	SHC1	P29353	1.126612238185553	0	0.19842865	0.7452432869443693	643
[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	BCKDK	O14874	1.125634511737125	0	0.21008445	1.364174694521866	2580
Apolipoprotein B-100;Apolipoprotein B-48	APOB	P04114	1.124818781322451	0	0.28410465	1.493085847090415	2643
DNA topoisomerase 1	TOP1	P11387	1.123757536790594	0	0.23741059	0.7074707369582512	458
Probable rRNA-processing protein EBP2	EBNA1BP2	Q99848	1.121715724694292	0	0.15311545	0.808469503218364	1948
Serine-threonine kinase receptor-associated protein	STRAP	Q9Y3F4	1.121353143228649	0	0.25454873	1.441053703017197	2381
Golgi to ER traffic protein 4 homolog	GET4	Q7L5D6	1.120677804386059	0	0.20787202	0.7379147935376803	1576
Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	PCK2	Q16822	1.120641913729159	0	0.29180735	1.500806674461144	1432
General transcription factor 3C polypeptide 4	GTF3C4	Q9UKN8	1.119060164509667	0	0.34693047	1.579319025535856	2981
Poly [ADP-ribose] polymerase 4	PARP4	Q9UKK3	1.114481343270889	0	0.23614578	1.402170272743608	2287
Immunoglobulin superfamily member 10	IGSF10	Q6WRI0	1.114223636801391	0	0.2065399	1.346512449167329	1549
E3 ubiquitin-protein ligase HUWE1	HUWE1	Q7Z6Z7	1.112631311648254	0	0.21345159	1.358421032941707	1596
U5 small nuclear ribonucleoprotein 40 kDa protein	SNRNP40	Q96DI7	1.111686574145905	0	0.21964993	0.7303107410975296	1843
Calponin-3	CNN3	Q15417	1.110891591302735	0	0.2649911	1.448061519260279	1381
Thymidylate synthase	TYMS	P04818	1.110623521835727	0	0.21905245	0.731448593612978	342
Sushi domain-containing protein 5	SUSD5	O60279	1.109240119761285	0	0.25855282	1.435734888493401	2444
Golgi SNAP receptor complex member 1	GOSR1	O95249	1.107743243079922	0	0.25179142	1.422850569045253	2453
Tripeptidyl-peptidase 2	TPP2	P29144	1.105982046883593	0	0.28502047	0.6778988309100729	2693
Proline-rich protein PRCC	PRCC	Q92733	1.105854164383455	0	0.34010249	1.55559226667221	1781
Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	PPP1CC	P36873	1.105094485950001	0	0.24308604	1.405276962143841	733
SPATS2-like protein	SPATS2L	Q9NUQ6	1.103447552915521	0	0.19195652	1.307354542234834	2168
Mortality factor 4-like protein 1	MORF4L1	Q9UBU8	1.102763191107456	0	0.25026724	1.415358176062405	2557
Cation-independent mannose-6-phosphate receptor	IGF2R	P11717	1.101832158866301	0	0.19513908	1.31237170740226	463
Eukaryotic translation initiation factor 3 subunit F	EIF3F	O00303	1.099675235710409	0	0.33566186	1.542828005032049	31
Nodal modulator 1;Nodal modulator 2;Nodal modulator 3	NOMO1;NOMO2;NOMO3	Q15155;Q5JPE7;P69849	1.097581099356965	0	0.19941419	1.317074678813871	1366
Transmembrane protein 41B	TMEM41B	Q5BJD5	1.096893554414171	0	0.16771033	1.249588774106622	1467
Nuclear pore complex protein Nup107	NUP107	P57740	1.095965083011624	0	0.28854272	1.47036591393726	953
Serine/arginine-rich splicing factor 6;Serine/arginine-rich splicing factor 4	SRSF6;SRSF4	Q13247;Q08170	1.094846993265454	0	0.50617498	1.740072799078662	2761
40S ribosomal protein S20	RPS20	P60866	1.094823906890902	0	0.34660283	0.644094366152837	962
Exocyst complex component 2	EXOC2	Q96KP1	1.093207540275897	0	0.1986742	0.7624163589732457	2888
Ribosomal RNA processing protein 36 homolog	RRP36	Q96EU6	1.092918646427192	0	0.24351361	1.394204213890018	1852
Pre-B-cell leukemia transcription factor-interacting protein 1	PBXIP1	Q96AQ6	1.092675324683809	0	0.20358668	1.320811605999494	1828
Hsp90 co-chaperone Cdc37;Hsp90 co-chaperone Cdc37, N-terminally processed	CDC37	Q16543	1.091389254287551	0	0.34679639	1.549136038670045	1418
mRNA-decapping enzyme 1A	DCP1A	Q9NPI6	1.091266888534983	0	0.21285142	0.7477648544329566	2134
Atrophin-1	ATN1	P54259	1.090519758263699	0	0.17889418	1.26849335140362	919
ER membrane protein complex subunit 3	EMC3	Q9P0I2	1.089791518725358	0	0.19765052	0.7654131120120647	2965
Ceruloplasmin	CP	P00450;CON__ENSEMBL:ENSBTAP00000031900	1.089457695125432	0	0.17319076	0.7966497982476662	2628
60S ribosomal export protein NMD3	NMD3	Q96D46	1.088885534876512	0	0.18595831	1.281915486562212	1842
Phosphatidylinositol 4-kinase alpha	PI4KA	P42356	1.084777552176273	0	0.20597285	1.318216691208489	2706
Protein mago nashi homolog;Protein mago nashi homolog 2	MAGOH;MAGOHB	P61326;Q96A72	1.082990392228895	0	0.23146673	1.363655227456323	985
E3 ubiquitin-protein ligase RNF169	RNF169	Q8NCN4	1.080185856364928	0	0.21801437	0.7481134749412649	1684
Protein FAM91A1	FAM91A1	Q658Y4	1.078407336130038	0	0.30258149	0.6786550245679652	2807
rRNA 2-O-methyltransferase fibrillarin	FBL	P22087;A6NHQ2	1.077067513157438	0	0.26794547	1.419235417823792	578
Ataxin-10	ATXN10	Q9UBB4	1.07518050384958	0	0.28442276	1.443073574052302	2234
ADP-ribosylation factor-like protein 8B	ARL8B	Q9NVJ2	1.073668658692927	0	0.23492974	1.360943016647067	2177
U4/U6 small nuclear ribonucleoprotein Prp31	PRPF31	Q8WWY3	1.07291392684399	0	0.32579255	1.50092831900588	1750
Histone-binding protein RBBP7	RBBP7	Q16576	1.072257400551873	0	0.36155793	1.548031994224928	1421
Sec1 family domain-containing protein 1	SCFD1	Q8WVM8	1.07166740929353	0	0.29704273	1.458500944366917	1740
Potassium-transporting ATPase alpha chain 2	ATP12A	P54707;REV__Q15772	1.067848426860065	0	0.23029393	1.347355859603824	2723
R3H domain-containing protein 1	R3HDM1	Q15032	1.066097572717922	0	0.24334624	0.730865480198913	1353
Growth arrest-specific protein 1	GAS1	P54826	1.065912925567829	0	0.28742814	0.6952278499164836	2726
Endoplasmic reticulum resident protein 44	ERP44	Q9BS26	1.063660543426812	0	0.35101193	0.6556589942475561	1968
Nucleoprotein TPR	TPR	P12270	1.063083822505845	0	0.28603926	1.433467791697551	469
Serine/threonine-protein kinase WNK1	WNK1	Q9H4A3	1.061650783165295	0	0.41961566	1.60714762354362	2068
Integrin beta-6	ITGB6	P18564	1.061511846452742	0	0.1665639	1.216800549300852	545
DnaJ homolog subfamily A member 2	DNAJA2	O60884	1.058108079936137	0	0.15764524	0.837528987687409	186
Lupus La protein	SSB	P05455	1.057746733935321	0	0.24314381	1.36000313629416	357
Neuron-specific calcium-binding protein hippocalcin;Hippocalcin-like protein 1	HPCA;HPCAL1	P84074;P37235	1.057324887803242	0	0.24594107	1.364295293733021	2702
Histone H1.4;Histone H1.1	HIST1H1E	P10412;Q02539;P22492	1.055865165277371	0	0.47396651	1.660494366259579	2464
Eukaryotic translation elongation factor 1 epsilon-1	EEF1E1	O43324	1.052110289989068	0	0.17938694	1.236190553266178	128
Histone deacetylase 7	HDAC7	Q8WUI4	1.048762133322967	0	0.31514505	1.461320485192724	1733
Transcription initiation factor TFIID subunit 10	TAF10	Q12962	1.04823956676463	0	0.28589275	0.7049326196784187	2758
Agrin;Agrin N-terminal 110 kDa subunit;Agrin C-terminal 110 kDa subunit;Agrin C-terminal 90 kDa fragment;Agrin C-terminal 22 kDa fragment	AGRN	O00468	1.047657578360038	0	0.28414282	1.415384737638623	36
Heterogeneous nuclear ribonucleoprotein K	HNRNPK	P61978	1.047393119973538	0	0.1757662	0.8165830611278571	1001
Homeobox protein Meis1;Homeobox protein Meis3;Homeobox protein Meis2;Putative homeobox protein Meis3-like 1	MEIS1;MEIS3;MEIS2;MEIS3P1	O00470;Q99687;O14770;A6NDR6	1.047208704962058	0	0.43432093	1.60772368034511	38
Transaldolase	TALDO1	P37837	1.046998969970938	0	0.36369601	0.6562250156349152	741
Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	BANF1	O75531	1.046161464520887	0	0.26939261	0.7186956635391186	2611
Homeobox protein Meis1;Homeobox protein Meis3;Homeobox protein Meis2;Putative homeobox protein Meis3-like 1	MEIS1	O00470;Q99687;O14770;A6NDR6	1.04614469144861	0	0.22719301	1.321832742852899	2441
Eukaryotic peptide chain release factor subunit 1	ETF1	P62495	1.045634349549641	0	0.29336667	1.427059109091289	1027
Protein AF1q	MLLT11	Q13015	1.043906109580304	0	0.27359819	0.7164712229543062	2505
Heterogeneous nuclear ribonucleoprotein L-like	HNRNPLL	Q8WVV9	1.043596052525459	0	0.38026989	0.6490097351794546	1741
Folate transporter 1	SLC19A1	P41440	1.042551753883004	0	0.22502844	1.314750601884849	2704
Protocadherin Fat 4	FAT4	Q6V0I7	1.042400036284493	0	0.30309239	0.6954530136579717	2820
MAP7 domain-containing protein 2	MAP7D2	Q96T17	1.04054428864284	0	0.33544064	0.6754121554611417	1912
Probable tumor suppressor protein MN1	MN1	Q10571	1.037919126237492	0	0.18990152	0.8030448234589344	1191
Transcription factor Sp1	SP1	P08047	1.035959500006285	0	0.19368987	1.250986682482902	387
Protein cordon-bleu	COBL	O75128	1.035797004899946	0	0.18469141	1.233060608850211	192
28S ribosomal protein S22, mitochondrial	MRPS22	P82650	1.034951666106599	0	0.31512085	1.447365037086309	1093
Programmed cell death protein 4	PDCD4	Q53EL6	1.034116862424412	0	0.20667511	0.784907718438256	1458
Histone deacetylase complex subunit SAP18	SAP18	O00422	1.032239626657262	0	0.28093255	1.3955576346565	2573
39S ribosomal protein L46, mitochondrial	MRPL46	Q9H2W6	1.031606245889494	0	0.24703708	0.745164902483157	2059
Putative RNA-binding protein Luc7-like 1	LUC7L	Q9NQ29	1.031409287543307	0	0.20337112	1.265492166448984	2137
Acetyl-CoA acetyltransferase, mitochondrial	ACAT1	P24752	1.030720866712159	0	0.25573334	1.355202263774619	600
Probable ATP-dependent RNA helicase DDX41	DDX41	Q9UJV9	1.029661831599803	0	0.20675969	0.7872382916511393	2278
E3 ubiquitin-protein ligase UHRF1	UHRF1	Q96T88	1.029218534893577	0	0.20708568	1.270475543655155	1915
Protein flightless-1 homolog	FLII	Q13045	1.027261847070756	0	0.28405172	1.395381140876728	1221
Protein FAM49B;Protein FAM49A	FAM49B	Q9NUQ9;Q9H0Q0	1.025729375302603	0	0.29754686	1.413512617647086	2953
ATP-binding cassette sub-family D member 1	ABCD1	P33897	1.02540290436899	0	0.16704598	0.8419235127132449	697
2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	BCKDHA	P12694	1.025058160442411	0	0.30059308	1.417193903936498	473
Ribosome biogenesis protein BRX1 homolog	BRIX1	Q8TDN6	1.024891492975122	0	0.19556989	1.245041178414607	1718
BRCA2 and CDKN1A-interacting protein	BCCIP	Q9P287	1.023045601133793	0	0.25405839	0.7433022226061358	2225
COP9 signalosome complex subunit 7a	COPS7A	Q9UBW8	1.021539418381041	0	0.18004708	0.8253480434481484	2247
Rab effector Noc2	RPH3AL	Q9UNE2	1.020526676294882	0	0.35738096	0.6719109384867552	2315
Annexin A3	ANXA3	P12429	1.019067791689928	0	0.19769551	1.244067338078934	472
CUGBP Elav-like family member 1	CELF1	Q92879	1.018703463686949	0	0.32462755	0.6925120860488925	1792
Ribosomal RNA processing protein 1 homolog B	RRP1B	Q14684	1.016995961672515	0	0.35711476	1.484321664583129	2777
39S ribosomal protein L19, mitochondrial	MRPL19	P49406	1.01604554736072	0	0.22908537	0.7705482059579645	840
Extracellular glycoprotein lacritin	LACRT	Q9GZZ8	1.015561198481358	0	0.27566957	0.7290299265210598	2038
PHD finger-like domain-containing protein 5A	PHF5A	Q7RTV0	1.012907464837708	0	0.3276262	0.6933779728243954	1581
Malate dehydrogenase, cytoplasmic	MDH1	P40925	1.012698306348554	0	0.32740563	1.441713452582134	760
TNFAIP3-interacting protein 1	TNIP1	Q15025	1.012241134444221	0	0.31574455	0.7014552532608773	2781
Glutathione S-transferase A1;Glutathione S-transferase A1, N-terminally processed;Glutathione S-transferase A2;Glutathione S-transferase A3	GSTA1;GSTA2;GSTA3	P08263;P09210;Q16772	1.011079769010365	0	0.40925136	1.540148960928038	395
SUMO-activating enzyme subunit 1;SUMO-activating enzyme subunit 1, N-terminally processed	SAE1	Q9UBE0	1.01063067620829	0	0.25434861	1.334278696107076	2967
Testin	TES	Q9UGI8	1.009871289358268	0	0.22723357	1.289081770770297	2253
Microsomal glutathione S-transferase 1	MGST1	P10620	1.009483840977083	0	0.25280356	1.33077535695008	442
Pre-mRNA-processing factor 6	PRPF6	O94906	1.004301918547162	0	0.40771359	1.531194037357916	258
UBX domain-containing protein 4	UBXN4	Q92575	1.004175084039648	0	0.25520447	0.7520688610944796	2870
Metaxin-1	MTX1	Q13505	1.003461963339479	0	0.2949619	1.388211961335206	1264
Ras-related protein Rab-23	RAB23	Q9ULC3	0.9996709908749661	0	0.2619805	1.336018485514827	2300
Leucine-rich repeat-containing protein 15	LRRC15	Q8TF66	0.9993127782416362	0	0.53584778	1.656748031923289	1726
Heterogeneous nuclear ribonucleoprotein U-like protein 2	HNRNPUL2	Q1KMD3	0.9990733857678809	0	0.33163154	0.6975027323574303	1438
EH domain-containing protein 1;EH domain-containing protein 3	EHD1;EHD3	Q9H4M9;Q9NZN3	0.9990216700171342	0	0.29475325	0.7227255234929778	2076
Nck-associated protein 1	NCKAP1	Q9Y2A7	0.9984987507251351	0	0.32246575	0.7036928017815102	2349
GPI-anchor transamidase	PIGK	Q92643	0.9971454918655844	0	0.30310613	0.7176039650146027	1780
Mitochondrial 2-oxoglutarate/malate carrier protein	SLC25A11	Q02978	0.9966901069030474	0	0.33310407	1.433229898648539	1144
Replication factor C subunit 2	RFC2	P35250	0.9964978804452027	0	0.3712424	1.480572815193005	713
Eukaryotic translation initiation factor 3 subunit K	EIF3K	Q9UBQ5	0.9956508515387679	0	0.21891567	1.262188766793778	2240
Aldo-keto reductase family 1 member C3;Aldo-keto reductase family 1 member C1	AKR1C3;AKR1C1	P42330;Q04828;P52895;P17516	0.9948536495121729	0	0.3570393	1.461621404209433	775
Serine/arginine-rich splicing factor 7	SRSF7	Q16629	0.9946623011012719	0	0.38973421	0.6664502936388088	1423
Adenylyltransferase and sulfurtransferase MOCS3;Molybdopterin-synthase adenylyltransferase;Molybdopterin-synthase sulfurtransferase	MOCS3	O95396	0.9930232584438095	0	0.2293985	1.277757301679331	2624
Phosphatidylserine synthase 1	PTDSS1	P48651	0.9927910397095356	0	0.38175088	1.489234646983673	825
Hemoglobin subunit beta;LVV-hemorphin-7;Spinorphin;Hemoglobin subunit delta	HBB;HBD	P68871;P02042	0.992213097423754	0	0.22272938	0.7900464359806614	2743
Protein HGH1 homolog	HGH1	Q9BTY7	0.9905439444134672	0	0.22861736	1.274254251990129	2539
Glutathione reductase, mitochondrial	GSR	P00390	0.9903832679961955	0	0.23990956	1.292738819754733	310
ORM1-like protein 1;ORM1-like protein 2	ORMDL1;ORMDL2	Q9P0S3;Q53FV1	0.9879802267221045	0	0.2573719	0.7586248992012266	2514
Proteasome subunit alpha type-6	PSMA6	P60900	0.9877522845405213	0	0.20691326	1.234169556749094	963
Transmembrane 9 superfamily member 2	TM9SF2	Q99805	0.986663155275064	0	0.23447502	1.280546568916353	1945
Methyl-CpG-binding domain protein 3	MBD3	O95983	0.9857371630587153	0	0.36776811	1.46541698528826	2626
Uncharacterized protein C11orf98	C11orf98	E9PRG8	0.976049155590994	0	0.29598847	0.7334019724669236	18
Histone-lysine N-methyltransferase 2E	KMT2E	Q8IZD2	0.974543164414424	0	0.2329275	1.267305128897035	1649
Kinase suppressor of Ras 1	KSR1	Q8IVT5	0.9740213489725491	0	0.37930775	1.467146625569362	1633
Sulfide:quinone oxidoreductase, mitochondrial	SQRDL	Q9Y6N5	0.9734061571117998	0	0.27274072	1.327908890300255	2430
Splicing factor 3A subunit 1	SF3A1	Q15459	0.970528935779253	0	0.40381369	0.6704910774445456	1388
U4/U6 small nuclear ribonucleoprotein Prp3	PRPF3	O43395	0.968768326249025	0	0.28610387	1.342844305325859	130
Serine/threonine-protein kinase N3	PKN3	Q6P5Z2	0.9685936327807632	0	0.21535502	0.8112684739788998	1528
Caspase recruitment domain-containing protein 9	CARD9	Q9H257	0.9680305260557631	0	0.30665705	1.370482110699515	2931
Histone-lysine N-methyltransferase 2D	KMT2D	O14686	0.9670135907969275	0	0.20879002	1.219866532598311	64
Clathrin light chain B	CLTB	P09497	0.9664904875110452	0	0.22290878	1.243682023538096	418
RNA-binding protein PNO1	PNO1	Q9NRX1	0.9630867369514036	0	0.24081288	1.269945381990148	2548
Ashwin	C2orf49	Q9BVC5	0.9587194838991948	0	0.3346872	0.7153104465693096	1994
Cyclin-dependent kinase 19	CDK19	Q9BWU1	0.9577736910073611	0	0.19852673	1.193826058318244	2007
Serpin B3	SERPINB3	P29508	0.9577380495035239	0	0.28888139	0.7482241128079902	646
Transmembrane protein 205	TMEM205	Q6UW68	0.9553250697369204	0	0.34550762	1.40813211859507	2819
Retinoblastoma-binding protein 5	RBBP5	Q15291	0.954434521614159	0	0.24924961	0.7840029668133062	1371
Nucleolar protein 4	NOL4	O94818	0.9539486913355155	0	0.35064864	1.413058169152809	2450
60S ribosomal protein L11	RPL11	P62913	0.9502244867570191	0	0.45636854	1.525772845407945	1049
Chromodomain Y-like protein	CDYL	Q9Y232	0.945215865116996	0	0.26862013	1.296259359894948	2992
Coronin-1B	CORO1B	Q9BR76	0.9443121376629975	0	0.46351424	1.526656201438177	2907
Haptoglobin;Haptoglobin alpha chain;Haptoglobin beta chain	HP	P00738;P00739	0.943250928559058	0	0.37528041	1.431578546409188	2629
NACHT, LRR and PYD domains-containing protein 10	NLRP10	Q86W26	0.9416515924482223	0	0.35870036	0.7088816014776037	2521
Transcription factor ETV6	ETV6	P41212	0.9389755060033433	0	0.25029427	0.7914519020361638	767
Histone H2B type 1-H;Histone H2B type 2-F	HIST1H2BH;HIST2H2BF	Q93079;Q5QNW6	0.9385498182989238	0	0.4219048	0.6765346465443154	2802
ATP-binding cassette sub-family E member 1	ABCE1	P61221	0.9358051182626479	0	0.31570515	1.351992138832005	979
Cyclin-dependent kinase 2	CDK2	P24941	0.9333641399260735	0	0.31059045	1.343086512136995	603
